Simulation Frame | Timestamp | Position | Velocity | Heading | Angular Velocity | Acceleration | Stopped at Red Light + Light ID 
2270 | 75.66667061299086 | 129.088134765625,187.85890197753906,0.23118232190608978 | -5.141361713409424,-0.9409972429275513,-1.7163276311293885e-07 | 259.6 | -0.06798987835645676,-0.013314487412571907,-27.967838287353516 | -0.4375934302806854,0.9265905022621155,5.1489823817973956e-05 | 0,0
2280 | 76.00000396370888 | 127.3648910522461,187.55917358398438,0.23118053376674652 | -5.244536399841309,-0.5673940181732178,2.631702500366373e-06 | 263.8 | -0.040751222521066666,-0.003174844663590193,-17.49581527709961 | -0.1833486407995224,0.3857087790966034,5.091771890874952e-05 | 0,0
2290 | 76.3333373144269 | 125.6116943359375,187.3910369873047,0.23118190467357635 | -5.286843776702881,-0.2502840459346771,-2.6698430133365036e-07 | 267.3 | 0.019754385575652122,0.0035857954062521458,-12.46949291229248 | -0.07483004778623581,1.6848902702331543,4.6340843255165964e-05 | 0,0
2300 | 76.66667066514492 | 123.84742736816406,187.31298828125,0.23118434846401215 | -5.301790714263916,-0.05580109357833862,-3.623358395543619e-07 | 269.4 | 0.0163734070956707,0.0022333217784762383,-8.552702903747559 | -0.012331007979810238,1.1878677606582642,4.691295180236921e-05 | 0,0
2310 | 77.00000401586294 | 122.07930755615234,187.29400634765625,0.2311871349811554 | -5.308474540710449,0.036123160272836685,-3.432655262258777e-07 | 270.4 | -0.012236655689775944,0.001451402436941862,-4.833762168884277 | -0.017137525603175163,0.14950966835021973,-4.4624517613556236e-05 | 0,0
2320 | 77.33333736658096 | 120.30963897705078,187.3079376220703,0.23118865489959717 | -5.3126397132873535,0.10291750729084015,2.479139880051662e-07 | 271.1 | -0.0002219348680227995,0.0015551663236692548,-3.0320193767547607 | -0.008611678145825863,0.28264468908309937,2.002382097998634e-05 | 0,0
2330 | 77.66667071729898 | 118.53878021240234,187.34339904785156,0.23118965327739716 | -5.317317485809326,0.14075857400894165,6.674607675449806e-07 | 271.5 | -0.006033484824001789,0.001701749861240387,-1.800713062286377 | -0.020041463896632195,-0.04888102039694786,5.492248237715103e-05 | 0,0
2340 | 78.000004068017 | 116.76640319824219,187.3903350830078,0.23119017481803894 | -5.32300329208374,0.16171449422836304,-2.6698430133365036e-07 | 271.7 | -0.0027276796754449606,0.0016326064942404628,-1.0580936670303345 | -0.019698141142725945,-0.0049477810971438885,4.576873834594153e-06 | 0,0
2350 | 78.33333741873503 | 114.99217224121094,187.4437713623047,0.23119063675403595 | -5.329086780548096,0.17312489449977875,-2.479139880051662e-07 | 271.9 | 0.0016845455393195152,0.0014758800389245152,-0.6273128986358643 | -0.016636846587061882,0.08332549780607224,1.7163281427201582e-06 | 0,0
2360 | 78.66667076945305 | 113.21602630615234,187.50152587890625,0.2311907857656479 | -5.335343360900879,0.18209099769592285,1.220499711962475e-06 | 272.0 | 0.0006287461728788912,0.001489383284933865,-0.42373329401016235 | -0.018067358061671257,0.05016222223639488,-5.72109183849534e-06 | 0,0
2370 | 79.00000412017107 | 111.43778991699219,187.56301879882812,0.2311907559633255 | -5.34165620803833,0.1909058690071106,-4.576873777750734e-07 | 272.0 | -0.0009470023796893656,0.0015268879942595959,-0.31937670707702637 | -0.01991271786391735,0.006671994458884001,1.7163276424980722e-05 | 0,0
2380 | 79.33333747088909 | 109.6574478149414,187.626220703125,0.23119129240512848 | -5.34847354888916,0.18883326649665833,3.432655262258777e-07 | 272.0 | 0.0002771200961433351,0.0014687112998217344,-0.03582548350095749 | -0.018467901274561882,0.05220651254057884,-1.3158511137589812e-05 | 0,0
2390 | 79.66667082160711 | 107.87484741210938,187.6863250732422,0.23119178414344788 | -5.355987548828125,0.1673421859741211,-9.153747555501468e-07 | 271.8 | -0.0032966549042612314,0.0015911255031824112,0.4684349000453949 | -0.02353191189467907,-0.09968250244855881,-4.004764832643559e-06 | 0,0
2400 | 80.00000417232513 | 106.08987426757812,187.73789978027344,0.23119227588176727 | -5.363602638244629,0.1310615837574005,1.1251480600549257e-06 | 271.4 | -0.002333188895136118,0.0015495276311412454,0.9507222771644592 | -0.02265929989516735,-0.1258237510919571,5.435037019196898e-05 | 0,0
2410 | 80.33333752304316 | 104.30250549316406,187.7768096923828,0.23119273781776428 | -5.371016025543213,0.08456955850124359,-1.5256246399530937e-07 | 270.9 | -0.004545261152088642,0.00157210323959589,1.333236575126648 | -0.022487638518214226,-0.22475792467594147,3.4326549211982638e-06 | 0,0
2420 | 80.66667087376118 | 102.51277160644531,187.80165100097656,0.23119288682937622 | -5.377989768981934,0.04195944219827652,2.0977338976990723e-07 | 270.4 | -0.0040903775952756405,0.0015464716125279665,1.392853021621704 | -0.02062797360122204,-0.22800016403198242,1.3158511137589812e-05 | 0,0
2430 | 81.0000042244792 | 100.5414047241211,187.81369018554688,0.23119258880615234 | -5.385243892669678,0.004779011011123657,7.818825906724669e-07 | 270.1 | 0.0017543231369927526,0.0014931350015103817,1.178841233253479 | -0.0195693951100111,-0.04454222694039345,-3.489866139716469e-05 | 0,0
2440 | 81.33333757519722 | 98.92647552490234,187.81356811523438,0.23119239509105682 | -5.3909783363342285,-0.02100983075797558,5.911795142310439e-07 | 269.8 | -0.0027559755835682154,0.0015110993990674615,0.994478166103363 | -0.018053052946925163,-0.17083868384361267,9.783067071111873e-05 | 0,0
